*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
*****     289.57974
