 0.00      293.0000000
 3.00      284.0184631
 6.00      297.9575195
 9.00      275.3876953
12.00      309.3962097
15.00      252.7811127
18.00      245.7246552
21.00      250.2796173
24.00      247.4524994
27.00      249.2550201
30.00      248.1240082
33.00      248.8411255
36.00      248.3893585
39.00      248.6751404
42.00      248.4948273
45.00      248.6087952
48.00      248.5368347
51.00      248.5822906
54.00      248.5535736
57.00      248.5717316
60.00      248.5602570
63.00      248.5675049
66.00      248.5629272
69.00      248.5658264
72.00      248.5639954
75.00      248.5651550
78.00      248.5644073
81.00      248.5648804
84.00      248.5645905
87.00      248.5647736
90.00      248.5646667
93.00      248.5647125
96.00      248.5646973
99.00      248.5646973
*****      248.5646973
*****      248.5646973
*****      248.5646973
*****      248.5646973
*****      248.5646973
*****      248.5646973
*****      248.5646973
*****      248.5646973
*****      248.5646973
*****      248.5646973
*****      248.5646973
*****      248.5646973
*****      248.5646973
*****      248.5646973
*****      248.5646973
*****      248.5646973
*****      248.5646973
*****      248.5646973
*****      248.5646973
*****      248.5646973
*****      248.5646973
*****      248.5646973
*****      248.5646973
*****      248.5646973
*****      248.5646973
*****      248.5646973
*****      248.5646973
*****      248.5646973
*****      248.5646973
*****      248.5646973
*****      248.5646973
*****      248.5646973
*****      248.5646973
*****      248.5646973
*****      248.5646973
*****      248.5646973
*****      248.5646973
*****      248.5646973
*****      248.5646973
*****      248.5646973
*****      248.5646973
*****      248.5646973
*****      248.5646973
*****      248.5646973
*****      248.5646973
*****      248.5646973
*****      248.5646973
*****      248.5646973
*****      248.5646973
*****      248.5646973
*****      248.5646973
*****      248.5646973
*****      248.5646973
*****      248.5646973
*****      248.5646973
*****      248.5646973
*****      248.5646973
*****      248.5646973
*****      248.5646973
*****      248.5646973
*****      248.5646973
*****      248.5646973
*****      248.5646973
*****      248.5646973
*****      248.5646973
*****      248.5646973
*****      248.5646973
*****      248.5646973
*****      248.5646973
*****      248.5646973
*****      248.5646973
*****      248.5646973
*****      248.5646973
*****      248.5646973
*****      248.5646973
*****      248.5646973
*****      248.5646973
*****      248.5646973
*****      248.5646973
*****      248.5646973
*****      248.5646973
*****      248.5646973
*****      248.5646973
*****      248.5646973
*****      248.5646973
*****      248.5646973
*****      248.5646973
*****      248.5646973
*****      248.5646973
*****      248.5646973
*****      248.5646973
*****      248.5646973
*****      248.5646973
*****      248.5646973
*****      248.5646973
*****      248.5646973
*****      248.5646973
*****      248.5646973
*****      248.5646973
*****      248.5646973
*****      248.5646973
*****      248.5646973
*****      248.5646973
*****      248.5646973
*****      248.5646973
*****      248.5646973
*****      248.5646973
*****      248.5646973
*****      248.5646973
*****      248.5646973
*****      248.5646973
*****      248.5646973
*****      248.5646973
*****      248.5646973
*****      248.5646973
*****      248.5646973
*****      248.5646973
*****      248.5646973
*****      248.5646973
*****      248.5646973
